"","aptID","Predicted_feats","pred_low","pred_high","pred_h_or_m"
"16113",40518,"low","True","False","low"
"16114",40519,"low","True","False","low"
"16115",40520,"low","True","False","low"
"16116",40521,"low","True","False","low"
"16117",40525,"low","True","False","low"
"16118",40526,"low","True","False","low"
"16119",40527,"low","True","False","low"
"16120",40529,"low","True","False","low"
"16121",40531,"low","True","False","low"
"16122",40534,"low","True","False","low"
"16123",40537,"low","True","False","low"
"16124",40539,"medium","False","True",""
"16125",40541,"medium","False","False",""
"16126",40543,"low","True","False","low"
"16127",40545,"low","True","False","low"
"16128",40547,"low","True","False","low"
"16129",40549,"low","True","False","low"
"16130",40552,"low","True","False","low"
"16131",40555,"low","True","False","low"
"16132",40556,"low","True","False","low"
"16133",40557,"low","True","False","low"
"16134",40559,"low","True","False","low"
"16135",40563,"low","True","False","low"
"16136",40564,"low","True","False","low"
"16137",40565,"low","True","False","low"
"16138",40568,"low","True","False","low"
"16139",40569,"low","True","False","low"
"16140",40573,"low","True","False","low"
"16141",40576,"low","True","False","low"
"16142",40581,"low","True","False","low"
"16143",40583,"low","False","False",""
"16144",40585,"low","True","False","low"
"16145",40586,"medium","False","True",""
"16146",40589,"low","True","False","low"
"16147",40591,"medium","False","True",""
"16148",40598,"low","True","False","low"
"16149",40601,"low","True","False","low"
"16150",40602,"low","True","False","low"
"16151",40603,"low","True","False","low"
"16152",40610,"low","True","False","low"
"16153",40612,"low","True","False","low"
"16154",40618,"low","True","False","low"
"16155",40619,"low","True","False","low"
"16156",40624,"medium","False","False",""
"16157",40630,"low","True","False","low"
"16158",40631,"low","True","False","low"
"16159",40632,"low","True","False","low"
"16160",40635,"medium","False","False",""
"16161",40636,"low","True","False","low"
"16162",40637,"low","True","False","low"
"16163",40638,"low","True","False","low"
"16164",40639,"low","True","False","low"
"16165",40640,"low","True","False","low"
"16166",40643,"low","True","False","low"
"16167",40644,"low","True","False","low"
"16168",40652,"low","True","False","low"
"16169",40654,"low","True","False","low"
"16170",40661,"low","False","False",""
"16171",40665,"low","True","False","low"
"16172",40673,"low","True","False","low"
"16173",40674,"low","True","False","low"
"16174",40676,"low","True","False","low"
"16175",40680,"low","True","False","low"
"16176",40682,"low","True","False","low"
"16177",40684,"low","True","False","low"
"16178",40687,"low","True","False","low"
"16179",40688,"low","True","False","low"
"16180",40689,"low","True","False","low"
"16181",40699,"low","True","False","low"
"16182",40700,"low","True","False","low"
"16183",40701,"low","True","False","low"
"16184",40703,"low","True","False","low"
"16185",40704,"low","True","False","low"
"16186",40708,"low","True","False","low"
"16187",40712,"low","True","False","low"
"16188",40713,"low","True","False","low"
"16189",40715,"low","True","False","low"
"16190",40724,"low","True","False","low"
"16191",40725,"medium","False","False",""
"16192",40727,"low","True","False","low"
"16193",40728,"low","True","False","low"
"16194",40732,"low","True","False","low"
"16195",40734,"high","False","True",""
"16196",40746,"low","True","False","low"
"16197",40751,"low","True","False","low"
"16198",40753,"medium","False","False",""
"16199",40755,"low","True","False","low"
"16200",40760,"low","True","False","low"
"16201",40763,"low","True","False","low"
"16202",40764,"low","True","False","low"
"16203",40766,"low","True","False","low"
"16204",40767,"low","True","False","low"
"16205",40768,"low","True","False","low"
"16206",40774,"medium","False","True",""
"16207",40775,"low","True","False","low"
"16208",40777,"low","True","False","low"
"16209",40778,"low","True","False","low"
"16210",40782,"medium","False","False",""
"16211",40783,"low","True","False","low"
"16212",40785,"low","True","False","low"
"16213",40786,"low","True","False","low"
"16214",40792,"low","True","False","low"
"16215",40794,"low","True","False","low"
"16216",40798,"medium","False","False",""
"16217",40799,"medium","False","False",""
"16218",40805,"low","True","False","low"
"16219",40806,"low","True","False","low"
"16220",40807,"low","False","False",""
"16221",40808,"low","True","False","low"
"16222",40809,"low","False","False",""
"16223",40814,"low","True","False","low"
"16224",40815,"low","True","False","low"
"16225",40817,"low","True","False","low"
"16226",40818,"low","True","False","low"
"16227",40822,"low","True","False","low"
"16228",40825,"low","True","False","low"
"16229",40826,"low","True","False","low"
"16230",40830,"medium","False","False",""
"16231",40835,"low","True","False","low"
"16232",40842,"low","True","False","low"
"16233",40846,"low","True","False","low"
"16234",40847,"high","True","True","low"
"16235",40850,"low","True","False","low"
"16236",40853,"low","True","False","low"
"16237",40854,"low","True","False","low"
"16238",40856,"low","True","False","low"
"16239",40860,"low","True","False","low"
"16240",40861,"low","True","False","low"
"16241",40862,"low","True","False","low"
"16242",40865,"low","True","False","low"
"16243",40866,"low","True","False","low"
"16244",40868,"low","True","False","low"
"16245",40870,"low","True","False","low"
"16246",40872,"low","True","False","low"
"16247",40876,"low","True","False","low"
"16248",40878,"low","True","False","low"
"16249",40881,"low","True","False","low"
"16250",40884,"low","True","False","low"
"16251",40888,"low","True","False","low"
"16252",40892,"low","True","False","low"
"16253",40894,"low","True","False","low"
"16254",40900,"low","True","False","low"
"16255",40901,"low","True","False","low"
"16256",40902,"low","True","False","low"
"16257",40903,"low","True","False","low"
"16258",40904,"low","True","False","low"
"16259",40908,"low","True","False","low"
"16260",40911,"low","True","False","low"
"16261",40912,"low","True","False","low"
"16262",40914,"low","True","False","low"
"16263",40916,"medium","False","False",""
"16264",40917,"low","True","False","low"
"16265",40918,"low","True","False","low"
"16266",40920,"low","True","False","low"
"16267",40924,"low","False","False",""
"16268",40927,"low","True","False","low"
"16269",40928,"low","True","False","low"
"16270",40930,"low","True","False","low"
"16271",40935,"low","True","False","low"
"16272",40939,"low","True","False","low"
"16273",40948,"low","True","False","low"
"16274",40950,"medium","False","False",""
"16275",40953,"low","True","False","low"
"16276",40955,"low","True","False","low"
"16277",40957,"low","True","False","low"
"16278",40958,"low","True","False","low"
"16279",40963,"low","True","False","low"
"16280",40964,"low","True","False","low"
"16281",40965,"low","True","False","low"
"16282",40966,"low","True","False","low"
"16283",40971,"low","True","False","low"
"16284",40972,"low","True","False","low"
"16285",40981,"low","True","False","low"
"16286",40985,"low","True","False","low"
"16287",40986,"low","True","False","low"
"16288",40997,"low","True","False","low"
"16289",40999,"low","True","False","low"
"16290",41001,"low","True","False","low"
"16291",41003,"low","True","False","low"
"16292",41004,"low","True","False","low"
"16293",41005,"low","True","False","low"
"16294",41011,"low","True","False","low"
"16295",41014,"low","True","False","low"
"16296",41017,"low","True","False","low"
"16297",41022,"low","True","False","low"
"16298",41028,"low","True","False","low"
"16299",41029,"low","True","False","low"
"16300",41030,"low","True","False","low"
"16301",41032,"low","True","False","low"
"16302",41033,"low","True","False","low"
"16303",41034,"medium","False","False",""
"16304",41036,"low","True","False","low"
"16305",41037,"low","True","False","low"
"16306",41038,"low","True","False","low"
"16307",41045,"low","True","False","low"
"16308",41046,"low","True","False","low"
"16309",41048,"low","True","False","low"
"16310",41051,"low","True","False","low"
"16311",41053,"low","True","False","low"
"16312",41058,"low","True","False","low"
"16313",41062,"low","True","False","low"
"16314",41063,"low","True","False","low"
"16315",41065,"low","True","False","low"
"16316",41067,"low","True","False","low"
"16317",41069,"low","True","False","low"
"16318",41071,"low","False","False",""
"16319",41073,"low","True","False","low"
"16320",41080,"low","True","False","low"
"16321",41081,"low","True","False","low"
"16322",41082,"low","True","False","low"
"16323",41084,"low","True","False","low"
"16324",41085,"low","True","False","low"
"16325",41087,"low","True","False","low"
"16326",41088,"low","True","False","low"
"16327",41090,"low","True","False","low"
"16328",41091,"low","True","False","low"
"16329",41097,"low","True","False","low"
"16330",41099,"low","True","False","low"
"16331",41104,"low","True","False","low"
"16332",41105,"low","True","False","low"
"16333",41106,"low","True","False","low"
"16334",41108,"low","True","False","low"
"16335",41109,"low","True","False","low"
"16336",41110,"medium","False","False",""
"16337",41114,"low","True","False","low"
"16338",41115,"low","True","False","low"
"16339",41116,"low","True","False","low"
"16340",41117,"low","True","False","low"
"16341",41118,"low","True","False","low"
"16342",41119,"low","True","False","low"
"16343",41124,"medium","False","False",""
"16344",41127,"low","False","False",""
"16345",41128,"low","True","False","low"
"16346",41136,"low","False","False",""
"16347",41137,"low","True","False","low"
"16348",41143,"low","True","False","low"
"16349",41145,"low","True","False","low"
"16350",41150,"medium","False","False",""
"16351",41154,"low","True","False","low"
"16352",41161,"low","True","False","low"
"16353",41162,"low","True","False","low"
"16354",41163,"low","True","False","low"
"16355",41164,"low","True","False","low"
"16356",41166,"low","True","False","low"
"16357",41168,"low","True","False","low"
"16358",41177,"low","True","False","low"
"16359",41178,"low","True","False","low"
"16360",41179,"low","True","False","low"
"16361",41180,"low","True","False","low"
"16362",41181,"low","True","False","low"
"16363",41182,"low","True","False","low"
"16364",41187,"high","False","True",""
"16365",41190,"low","True","False","low"
"16366",41196,"low","True","False","low"
"16367",41198,"low","True","False","low"
"16368",41201,"medium","False","False",""
"16369",41204,"low","True","False","low"
"16370",41206,"low","True","False","low"
"16371",41212,"low","True","False","low"
"16372",41214,"low","True","False","low"
"16373",41215,"low","True","False","low"
"16374",41216,"low","True","False","low"
"16375",41219,"low","True","False","low"
"16376",41220,"low","True","False","low"
"16377",41223,"low","True","False","low"
"16378",41225,"low","True","False","low"
"16379",41226,"low","True","False","low"
"16380",41232,"low","True","False","low"
"16381",41233,"low","True","False","low"
"16382",41234,"low","True","False","low"
"16383",41238,"low","True","False","low"
"16384",41239,"low","True","False","low"
"16385",41240,"low","True","False","low"
"16386",41241,"medium","False","False",""
"16387",41243,"low","True","False","low"
"16388",41244,"low","True","False","low"
"16389",41246,"low","True","False","low"
"16390",41249,"low","True","False","low"
"16391",41251,"low","True","False","low"
"16392",41252,"low","True","False","low"
"16393",41254,"low","True","False","low"
"16394",41264,"low","True","False","low"
"16395",41265,"low","True","False","low"
"16396",41266,"low","True","False","low"
"16397",41268,"low","True","False","low"
"16398",41269,"low","True","False","low"
"16399",41270,"low","True","False","low"
"16400",41276,"low","True","False","low"
"16401",41277,"low","True","False","low"
"16402",41279,"low","True","False","low"
"16403",41280,"low","True","False","low"
"16404",41281,"medium","False","False",""
"16405",41282,"low","True","False","low"
"16406",41283,"low","True","False","low"
"16407",41285,"medium","False","False",""
"16408",41286,"low","True","False","low"
"16409",41288,"low","True","False","low"
"16410",41295,"low","True","False","low"
"16411",41296,"low","True","False","low"
"16412",41298,"low","True","False","low"
"16413",41300,"low","True","False","low"
"16414",41302,"low","False","False",""
"16415",41303,"low","True","False","low"
"16416",41307,"low","True","False","low"
"16417",41308,"low","True","False","low"
"16418",41310,"low","True","False","low"
"16419",41311,"low","True","False","low"
"16420",41315,"low","True","False","low"
"16421",41317,"low","True","False","low"
"16422",41321,"low","True","False","low"
"16423",41323,"low","True","False","low"
"16424",41325,"low","True","False","low"
"16425",41326,"low","True","False","low"
"16426",41334,"low","True","False","low"
"16427",41335,"low","True","False","low"
"16428",41336,"low","True","False","low"
"16429",41338,"low","True","False","low"
"16430",41339,"low","True","False","low"
"16431",41342,"low","True","False","low"
"16432",41344,"low","True","False","low"
"16433",41346,"low","True","False","low"
"16434",41351,"low","True","False","low"
"16435",41353,"low","True","False","low"
"16436",41357,"low","True","False","low"
"16437",41360,"low","True","False","low"
"16438",41362,"low","True","False","low"
"16439",41365,"low","True","False","low"
"16440",41368,"low","True","False","low"
"16441",41372,"low","True","False","low"
"16442",41373,"low","True","False","low"
"16443",41374,"low","True","False","low"
"16444",41379,"low","True","False","low"
"16445",41380,"low","True","False","low"
"16446",41381,"low","True","False","low"
"16447",41384,"low","True","False","low"
"16448",41389,"low","True","False","low"
"16449",41390,"low","True","False","low"
"16450",41393,"low","True","False","low"
"16451",41395,"low","True","False","low"
"16452",41396,"medium","False","False",""
"16453",41398,"low","False","False",""
"16454",41399,"low","True","False","low"
"16455",41404,"low","True","False","low"
"16456",41405,"low","True","False","low"
"16457",41407,"low","True","False","low"
"16458",41408,"low","True","False","low"
"16459",41409,"low","True","False","low"
"16460",41419,"low","True","False","low"
"16461",41420,"low","False","False",""
"16462",41421,"low","True","False","low"
"16463",41422,"low","True","False","low"
"16464",41426,"low","True","False","low"
"16465",41432,"low","False","False",""
"16466",41433,"low","True","False","low"
"16467",41434,"medium","False","False",""
"16468",41441,"low","True","False","low"
"16469",41444,"low","True","False","low"
"16470",41447,"low","True","False","low"
"16471",41449,"low","True","False","low"
"16472",41450,"low","True","False","low"
"16473",41451,"medium","False","False",""
"16474",41452,"low","False","False",""
"16475",41453,"low","False","False",""
"16476",41454,"low","True","False","low"
"16477",41455,"low","True","False","low"
"16478",41456,"low","False","False",""
"16479",41461,"low","True","False","low"
"16480",41462,"low","True","False","low"
"16481",41463,"low","True","False","low"
"16482",41467,"low","True","False","low"
"16483",41469,"low","True","False","low"
"16484",41472,"low","True","False","low"
"16485",41473,"low","True","False","low"
"16486",41477,"low","True","False","low"
"16487",41478,"low","True","False","low"
"16488",41479,"low","True","False","low"
"16489",41481,"low","True","False","low"
"16490",41483,"low","True","False","low"
"16491",41484,"low","True","False","low"
"16492",41486,"low","True","False","low"
"16493",41489,"low","True","False","low"
"16494",41492,"low","True","False","low"
"16495",41496,"low","True","False","low"
"16496",41501,"low","True","False","low"
"16497",41504,"low","True","False","low"
"16498",41505,"low","True","False","low"
"16499",41506,"low","True","False","low"
"16500",41510,"medium","False","False",""
"16501",41515,"low","True","False","low"
"16502",41524,"medium","False","False",""
"16503",41526,"high","False","True",""
"16504",41527,"low","True","False","low"
"16505",41528,"low","True","False","low"
"16506",41530,"low","True","False","low"
"16507",41531,"low","True","False","low"
"16508",41535,"low","True","False","low"
"16509",41537,"low","True","False","low"
"16510",41538,"low","True","False","low"
"16511",41539,"medium","False","False",""
"16512",41542,"low","True","False","low"
"16513",41543,"low","True","False","low"
"16514",41545,"low","True","False","low"
"16515",41549,"low","True","False","low"
"16516",41550,"low","True","False","low"
"16517",41551,"low","True","False","low"
"16518",41554,"low","True","False","low"
"16519",41555,"low","True","False","low"
"16520",41556,"low","True","False","low"
"16521",41557,"low","True","False","low"
"16522",41559,"low","False","False",""
"16523",41560,"low","True","False","low"
"16524",41561,"low","True","False","low"
"16525",41567,"low","True","False","low"
"16526",41568,"low","True","False","low"
"16527",41569,"low","True","False","low"
"16528",41575,"low","True","False","low"
"16529",41578,"low","True","False","low"
"16530",41579,"low","True","False","low"
"16531",41580,"low","True","False","low"
"16532",41583,"medium","False","False",""
"16533",41586,"low","True","False","low"
"16534",41591,"low","True","False","low"
"16535",41593,"low","True","False","low"
"16536",41597,"medium","False","False",""
"16537",41601,"low","True","False","low"
"16538",41603,"low","True","False","low"
"16539",41605,"low","True","False","low"
"16540",41611,"low","True","False","low"
"16541",41612,"low","True","False","low"
"16542",41614,"low","True","False","low"
"16543",41620,"low","True","False","low"
"16544",41621,"low","True","False","low"
"16545",41623,"low","True","False","low"
"16546",41627,"medium","True","False","low"
"16547",41631,"low","True","False","low"
"16548",41633,"low","True","False","low"
"16549",41634,"medium","False","False",""
"16550",41637,"low","True","False","low"
"16551",41639,"low","True","False","low"
"16552",41642,"low","True","False","low"
"16553",41643,"low","True","False","low"
"16554",41646,"low","True","False","low"
"16555",41650,"low","True","False","low"
"16556",41651,"low","True","False","low"
"16557",41652,"low","True","False","low"
"16558",41654,"low","True","False","low"
"16559",41655,"low","True","False","low"
"16560",41657,"medium","False","False",""
"16561",41661,"low","True","False","low"
"16562",41662,"low","True","False","low"
"16563",41663,"low","True","False","low"
"16564",41669,"low","True","False","low"
"16565",41670,"low","True","False","low"
"16566",41672,"low","True","False","low"
"16567",41674,"low","True","False","low"
"16568",41676,"low","True","False","low"
"16569",41678,"low","True","False","low"
"16570",41680,"low","True","False","low"
"16571",41683,"low","True","False","low"
"16572",41685,"low","True","False","low"
"16573",41691,"low","True","False","low"
"16574",41694,"low","True","False","low"
"16575",41695,"high","False","True",""
"16576",41698,"low","True","False","low"
"16577",41699,"low","True","False","low"
"16578",41710,"low","True","False","low"
"16579",41712,"low","True","False","low"
"16580",41718,"low","True","False","low"
"16581",41722,"high","False","True",""
"16582",41723,"low","True","False","low"
"16583",41727,"low","True","False","low"
"16584",41728,"low","False","False",""
"16585",41731,"low","True","False","low"
"16586",41736,"low","True","False","low"
"16587",41738,"low","True","False","low"
"16588",41739,"low","True","False","low"
"16589",41743,"low","True","False","low"
"16590",41746,"low","True","False","low"
"16591",41747,"low","True","False","low"
"16592",41751,"low","True","False","low"
"16593",41755,"low","True","False","low"
"16594",41757,"low","True","False","low"
"16595",41759,"low","True","False","low"
"16596",41760,"low","True","False","low"
"16597",41761,"low","True","False","low"
"16598",41762,"low","True","False","low"
"16599",41765,"low","True","False","low"
"16600",41767,"low","True","False","low"
"16601",41768,"low","True","False","low"
"16602",41771,"low","True","False","low"
"16603",41772,"low","True","False","low"
"16604",41773,"low","True","False","low"
"16605",41777,"low","True","False","low"
"16606",41782,"low","True","False","low"
"16607",41783,"medium","False","False",""
"16608",41786,"low","False","False",""
"16609",41788,"medium","False","False",""
"16610",41790,"low","True","False","low"
"16611",41796,"low","True","False","low"
"16612",41802,"low","True","False","low"
"16613",41803,"low","True","False","low"
"16614",41805,"low","True","False","low"
"16615",41807,"low","True","False","low"
"16616",41808,"low","True","False","low"
"16617",41809,"low","True","False","low"
"16618",41812,"low","True","False","low"
"16619",41813,"low","True","False","low"
"16620",41817,"low","True","False","low"
"16621",41819,"low","True","False","low"
"16622",41820,"low","True","False","low"
"16623",41821,"low","True","False","low"
"16624",41822,"low","True","False","low"
"16625",41827,"medium","False","False",""
"16626",41832,"low","False","False",""
"16627",41837,"low","False","False",""
"16628",41838,"low","True","False","low"
"16629",41841,"low","True","False","low"
"16630",41857,"low","True","False","low"
"16631",41859,"low","True","False","low"
"16632",41861,"low","True","False","low"
"16633",41866,"low","True","False","low"
"16634",41867,"low","True","False","low"
"16635",41869,"low","True","False","low"
"16636",41872,"low","True","False","low"
"16637",41873,"low","True","False","low"
"16638",41874,"low","True","False","low"
"16639",41877,"low","True","False","low"
"16640",41882,"low","True","False","low"
"16641",41885,"low","True","False","low"
"16642",41886,"low","True","False","low"
"16643",41889,"low","True","False","low"
"16644",41892,"low","True","False","low"
"16645",41896,"low","True","False","low"
"16646",41897,"low","True","False","low"
"16647",41905,"low","True","False","low"
"16648",41908,"low","True","False","low"
"16649",41909,"low","True","False","low"
"16650",41914,"low","True","False","low"
"16651",41915,"low","True","False","low"
"16652",41919,"low","True","False","low"
"16653",41921,"low","True","False","low"
"16654",41925,"low","True","False","low"
"16655",41928,"low","True","False","low"
"16656",41929,"low","True","False","low"
"16657",41930,"low","True","False","low"
"16658",41931,"low","True","False","low"
"16659",41933,"low","True","False","low"
"16660",41935,"low","True","False","low"
"16661",41937,"low","True","False","low"
"16662",41939,"low","True","False","low"
"16663",41943,"high","False","True",""
"16664",41945,"low","True","False","low"
"16665",41951,"low","False","False",""
"16666",41952,"low","True","False","low"
"16667",41953,"low","True","False","low"
"16668",41955,"low","True","False","low"
"16669",41956,"low","True","False","low"
"16670",41957,"low","True","False","low"
"16671",41958,"low","True","False","low"
"16672",41959,"low","True","False","low"
"16673",41960,"low","True","False","low"
"16674",41965,"low","True","False","low"
"16675",41968,"low","True","False","low"
"16676",41969,"low","True","False","low"
"16677",41976,"low","True","False","low"
"16678",41978,"medium","False","False",""
"16679",41983,"low","True","False","low"
"16680",41985,"low","True","False","low"
"16681",41987,"low","True","False","low"
"16682",41991,"low","True","False","low"
"16683",41992,"low","True","False","low"
"16684",41998,"low","True","False","low"
"16685",41999,"low","True","False","low"
"16686",42004,"low","True","False","low"
"16687",42007,"low","True","False","low"
"16688",42008,"low","True","False","low"
"16689",42009,"low","True","False","low"
"16690",42010,"low","True","False","low"
"16691",42014,"low","True","False","low"
"16692",42019,"low","True","False","low"
"16693",42021,"low","True","False","low"
"16694",42026,"low","True","False","low"
"16695",42027,"low","False","False",""
"16696",42032,"low","True","False","low"
"16697",42034,"low","True","False","low"
"16698",42035,"low","True","False","low"
"16699",42037,"high","False","False",""
"16700",42039,"low","True","False","low"
"16701",42040,"low","True","False","low"
"16702",42041,"low","True","False","low"
"16703",42044,"low","True","False","low"
"16704",42049,"low","True","False","low"
"16705",42050,"low","True","False","low"
"16706",42053,"low","True","False","low"
"16707",42054,"high","True","True","low"
"16708",42055,"low","True","False","low"
"16709",42061,"low","False","False",""
"16710",42064,"low","True","False","low"
"16711",42065,"low","False","False",""
"16712",42068,"low","True","False","low"
"16713",42070,"low","True","False","low"
"16714",42071,"low","True","False","low"
"16715",42076,"low","True","False","low"
"16716",42077,"low","True","False","low"
"16717",42078,"high","False","True",""
"16718",42079,"low","True","False","low"
"16719",42085,"low","True","False","low"
"16720",42090,"low","True","False","low"
"16721",42094,"low","True","False","low"
"16722",42096,"low","True","False","low"
"16723",42097,"low","True","False","low"
"16724",42101,"medium","False","False",""
"16725",42105,"low","True","False","low"
"16726",42107,"low","True","False","low"
"16727",42108,"low","False","False",""
"16728",42110,"low","True","False","low"
"16729",42113,"low","True","False","low"
"16730",42114,"low","True","False","low"
"16731",42115,"low","True","False","low"
"16732",42121,"low","True","False","low"
"16733",42126,"low","False","False",""
"16734",42128,"low","True","False","low"
"16735",42130,"low","True","False","low"
"16736",42131,"low","True","False","low"
"16737",42132,"low","True","False","low"
"16738",42140,"low","True","False","low"
"16739",42144,"low","True","False","low"
"16740",42145,"low","True","False","low"
"16741",42146,"low","True","False","low"
"16742",42147,"medium","False","False",""
"16743",42151,"low","True","False","low"
"16744",42157,"low","True","False","low"
"16745",42158,"low","True","False","low"
"16746",42159,"low","True","False","low"
"16747",42160,"low","True","False","low"
"16748",42165,"medium","False","False",""
"16749",42169,"low","True","False","low"
"16750",42171,"low","True","False","low"
"16751",42172,"low","True","False","low"
"16752",42173,"low","True","False","low"
"16753",42174,"low","True","False","low"
"16754",42175,"low","True","False","low"
"16755",42177,"low","False","False",""
"16756",42181,"low","True","False","low"
"16757",42182,"low","True","False","low"
"16758",42184,"low","True","False","low"
"16759",42187,"low","True","False","low"
"16760",42190,"low","True","False","low"
"16761",42198,"low","False","False",""
"16762",42199,"low","True","False","low"
"16763",42202,"low","True","False","low"
"16764",42203,"low","True","False","low"
"16765",42208,"low","True","False","low"
"16766",42210,"low","True","False","low"
"16767",42215,"low","True","False","low"
"16768",42217,"low","True","False","low"
"16769",42218,"low","True","False","low"
"16770",42219,"low","True","False","low"
"16771",42220,"medium","True","False","low"
"16772",42221,"low","True","False","low"
"16773",42224,"low","True","False","low"
"16774",42225,"low","True","False","low"
"16775",42226,"low","True","False","low"
"16776",42227,"low","True","False","low"
"16777",42228,"low","True","False","low"
"16778",42233,"low","True","False","low"
"16779",42244,"low","True","False","low"
"16780",42246,"low","True","False","low"
"16781",42249,"low","True","False","low"
"16782",42253,"low","True","False","low"
"16783",42254,"low","True","False","low"
"16784",42260,"low","True","False","low"
"16785",42261,"low","True","False","low"
"16786",42265,"low","True","False","low"
"16787",42267,"low","False","False",""
"16788",42270,"low","True","False","low"
"16789",42272,"low","True","False","low"
"16790",42273,"low","True","False","low"
"16791",42274,"low","True","False","low"
"16792",42275,"low","True","False","low"
"16793",42278,"low","True","False","low"
"16794",42279,"low","True","False","low"
"16795",42281,"low","True","False","low"
"16796",42283,"low","True","False","low"
"16797",42284,"low","True","False","low"
"16798",42287,"low","True","False","low"
"16799",42289,"low","True","False","low"
"16800",42292,"low","True","False","low"
"16801",42293,"low","True","False","low"
"16802",42296,"low","False","False",""
"16803",42297,"low","True","False","low"
"16804",42299,"low","True","False","low"
"16805",42302,"low","True","False","low"
"16806",42304,"low","True","False","low"
"16807",42306,"low","True","False","low"
"16808",42307,"low","True","False","low"
"16809",42308,"low","True","False","low"
"16810",42311,"low","True","False","low"
"16811",42312,"low","True","False","low"
"16812",42313,"low","True","False","low"
"16813",42314,"medium","False","False",""
"16814",42315,"low","True","False","low"
"16815",42317,"low","True","False","low"
"16816",42319,"low","True","False","low"
"16817",42320,"low","True","False","low"
"16818",42322,"low","True","False","low"
"16819",42324,"low","True","False","low"
"16820",42327,"low","True","False","low"
"16821",42329,"low","True","False","low"
"16822",42332,"low","True","False","low"
"16823",42337,"low","True","False","low"
"16824",42342,"low","True","False","low"
"16825",42345,"low","True","False","low"
"16826",42346,"low","True","False","low"
"16827",42353,"low","True","False","low"
"16828",42360,"low","True","False","low"
"16829",42361,"medium","False","False",""
"16830",42364,"high","False","True",""
"16831",42368,"low","True","False","low"
"16832",42372,"low","True","False","low"
"16833",42374,"low","True","False","low"
"16834",42376,"low","True","False","low"
"16835",42378,"low","True","False","low"
"16836",42379,"low","True","False","low"
"16837",42381,"low","True","False","low"
"16838",42383,"low","True","False","low"
"16839",42388,"low","True","False","low"
"16840",42394,"low","True","False","low"
"16841",42395,"low","True","False","low"
"16842",42396,"low","True","False","low"
"16843",42400,"low","True","False","low"
"16844",42402,"low","True","False","low"
"16845",42403,"low","True","False","low"
"16846",42408,"low","True","False","low"
"16847",42411,"low","True","False","low"
"16848",42414,"low","True","False","low"
"16849",42415,"medium","True","False","low"
"16850",42416,"low","True","False","low"
"16851",42417,"low","True","False","low"
"16852",42419,"low","True","False","low"
"16853",42422,"medium","False","False",""
"16854",42434,"low","True","False","low"
"16855",42435,"low","True","False","low"
"16856",42436,"low","True","False","low"
"16857",42437,"low","True","False","low"
"16858",42439,"medium","False","False",""
"16859",42444,"low","True","False","low"
"16860",42445,"low","True","False","low"
"16861",42447,"low","True","False","low"
"16862",42450,"low","True","False","low"
"16863",42451,"medium","False","False",""
"16864",42452,"low","True","False","low"
"16865",42453,"low","True","False","low"
"16866",42461,"low","False","False",""
"16867",42465,"low","True","False","low"
"16868",42466,"medium","False","False",""
"16869",42468,"low","True","False","low"
"16870",42469,"medium","False","False",""
"16871",42472,"low","True","False","low"
"16872",42475,"low","True","False","low"
"16873",42476,"low","True","False","low"
"16874",42477,"low","True","False","low"
"16875",42479,"low","True","False","low"
"16876",42481,"low","True","False","low"
"16877",42484,"low","True","False","low"
"16878",42485,"low","True","False","low"
"16879",42486,"low","True","False","low"
"16880",42487,"low","True","False","low"
"16881",42490,"low","True","False","low"
"16882",42497,"low","True","False","low"
"16883",42499,"low","True","False","low"
"16884",42504,"low","True","False","low"
"16885",42507,"low","True","False","low"
"16886",42508,"low","True","False","low"
"16887",42509,"low","True","False","low"
"16888",42513,"low","False","False",""
"16889",42520,"low","True","False","low"
"16890",42523,"medium","False","False",""
"16891",42527,"low","True","False","low"
"16892",42533,"low","True","False","low"
"16893",42542,"low","True","False","low"
"16894",42547,"low","True","False","low"
"16895",42549,"low","True","False","low"
"16896",42550,"low","True","False","low"
"16897",42553,"low","True","False","low"
"16898",42563,"low","True","False","low"
"16899",42564,"low","True","False","low"
"16900",42567,"low","True","False","low"
"16901",42568,"low","True","False","low"
"16902",42570,"low","True","False","low"
"16903",42572,"low","True","False","low"
"16904",42573,"medium","False","True",""
"16905",42578,"low","True","False","low"
"16906",42584,"low","True","False","low"
"16907",42585,"low","True","False","low"
"16908",42588,"low","False","False",""
"16909",42593,"low","True","False","low"
"16910",42597,"medium","False","False",""
"16911",42598,"low","True","False","low"
"16912",42602,"low","True","False","low"
"16913",42604,"low","True","False","low"
"16914",42605,"low","True","False","low"
"16915",42606,"low","True","False","low"
"16916",42607,"low","True","False","low"
"16917",42609,"low","True","False","low"
"16918",42613,"low","True","False","low"
"16919",42614,"low","True","False","low"
"16920",42615,"low","True","False","low"
"16921",42618,"low","True","False","low"
"16922",42622,"low","True","False","low"
"16923",42623,"low","True","False","low"
"16924",42625,"low","True","False","low"
"16925",42626,"low","True","False","low"
"16926",42630,"low","True","False","low"
"16927",42631,"low","True","False","low"
"16928",42632,"low","False","False",""
"16929",42633,"low","True","False","low"
"16930",42636,"low","True","False","low"
"16931",42638,"low","True","False","low"
"16932",42639,"low","True","False","low"
"16933",42649,"low","True","False","low"
"16934",42652,"low","False","False",""
"16935",42654,"low","True","False","low"
"16936",42656,"low","False","False",""
